Entity,Code,Day,total_boosters_per_hundred
Denmark,DNK,2/27/2022,60.91
Denmark,DNK,2/28/2022,60.94
Denmark,DNK,3/1/2022,60.96
Denmark,DNK,3/2/2022,60.99
Denmark,DNK,3/3/2022,61.01
Denmark,DNK,3/4/2022,61.03
Denmark,DNK,3/5/2022,61.05
Denmark,DNK,3/6/2022,61.06
Denmark,DNK,3/7/2022,61.08
Denmark,DNK,3/8/2022,61.1
Denmark,DNK,3/9/2022,61.12
Denmark,DNK,3/10/2022,61.14
Denmark,DNK,3/11/2022,61.16
Denmark,DNK,3/12/2022,61.16
Denmark,DNK,3/13/2022,61.18
Denmark,DNK,3/14/2022,61.2
Denmark,DNK,3/15/2022,61.22
Denmark,DNK,3/16/2022,61.23
Denmark,DNK,3/17/2022,61.25
Denmark,DNK,3/18/2022,61.27
Denmark,DNK,3/19/2022,61.27
Denmark,DNK,3/20/2022,61.29
Denmark,DNK,3/21/2022,61.3
Denmark,DNK,3/22/2022,61.32
Denmark,DNK,3/23/2022,61.33
Denmark,DNK,3/24/2022,61.34
Denmark,DNK,3/25/2022,61.36
Denmark,DNK,3/26/2022,61.37
Denmark,DNK,3/27/2022,61.38
Denmark,DNK,3/28/2022,61.39
Denmark,DNK,3/29/2022,61.4
Denmark,DNK,3/30/2022,61.42
Denmark,DNK,3/31/2022,61.43
Denmark,DNK,4/1/2022,61.44
Denmark,DNK,4/2/2022,61.45
Denmark,DNK,4/3/2022,61.46
Denmark,DNK,4/4/2022,61.47
Denmark,DNK,4/5/2022,61.48
Denmark,DNK,4/6/2022,61.49
Denmark,DNK,4/7/2022,61.5
Denmark,DNK,4/8/2022,61.51
Denmark,DNK,4/9/2022,61.52
Denmark,DNK,4/10/2022,61.53
Denmark,DNK,4/11/2022,61.54
Denmark,DNK,4/12/2022,61.55
Denmark,DNK,4/13/2022,61.56
Denmark,DNK,4/14/2022,61.56
Denmark,DNK,4/15/2022,61.57
Denmark,DNK,4/16/2022,61.57
Denmark,DNK,4/17/2022,61.57
Denmark,DNK,4/18/2022,61.58
Denmark,DNK,4/19/2022,61.59
Denmark,DNK,4/20/2022,61.6
Denmark,DNK,4/21/2022,61.61
Denmark,DNK,4/22/2022,61.61
Denmark,DNK,4/23/2022,61.62
Denmark,DNK,4/24/2022,61.63
Denmark,DNK,4/25/2022,61.64
Denmark,DNK,4/26/2022,61.65
Denmark,DNK,4/27/2022,61.67
Denmark,DNK,4/28/2022,61.67
Denmark,DNK,4/29/2022,61.68
Denmark,DNK,4/30/2022,61.69
Denmark,DNK,5/1/2022,61.69
Denmark,DNK,5/2/2022,61.71
Denmark,DNK,5/3/2022,61.72
Denmark,DNK,5/4/2022,61.73
Denmark,DNK,5/5/2022,61.74
Denmark,DNK,5/6/2022,61.75
Denmark,DNK,5/7/2022,61.76
Denmark,DNK,5/8/2022,61.76
Denmark,DNK,5/9/2022,61.78
Denmark,DNK,5/10/2022,61.79
Denmark,DNK,5/11/2022,61.8
Denmark,DNK,5/12/2022,61.81
Denmark,DNK,5/13/2022,61.81
Denmark,DNK,5/14/2022,61.82
Denmark,DNK,5/15/2022,61.83
Denmark,DNK,5/16/2022,61.84
Denmark,DNK,5/17/2022,61.85
Denmark,DNK,5/18/2022,61.86
Denmark,DNK,5/19/2022,61.87
Denmark,DNK,5/20/2022,61.88
Denmark,DNK,5/21/2022,61.88
Denmark,DNK,5/22/2022,61.89
Denmark,DNK,5/23/2022,61.9
Denmark,DNK,5/24/2022,61.92
Denmark,DNK,5/25/2022,61.93
Denmark,DNK,5/26/2022,61.93
Denmark,DNK,5/27/2022,61.94
Denmark,DNK,5/28/2022,61.94
Denmark,DNK,5/29/2022,61.95
Denmark,DNK,5/30/2022,61.95
Denmark,DNK,5/31/2022,61.96
Denmark,DNK,6/1/2022,61.97
Denmark,DNK,6/2/2022,61.98
Denmark,DNK,6/3/2022,61.99
Denmark,DNK,6/4/2022,61.99
Denmark,DNK,6/5/2022,62
Denmark,DNK,6/6/2022,62
Denmark,DNK,6/7/2022,62
Denmark,DNK,6/8/2022,62.02
Denmark,DNK,6/9/2022,62.03
Denmark,DNK,6/10/2022,62.03
Denmark,DNK,6/11/2022,62.04
Denmark,DNK,6/12/2022,62.05
Denmark,DNK,6/13/2022,62.06
Denmark,DNK,6/14/2022,62.07
Denmark,DNK,6/15/2022,62.08
Denmark,DNK,6/16/2022,62.09
Denmark,DNK,6/17/2022,62.1
Denmark,DNK,6/18/2022,62.1
Denmark,DNK,6/19/2022,62.11
Denmark,DNK,6/20/2022,62.12
Denmark,DNK,6/21/2022,62.13
Denmark,DNK,6/22/2022,62.15
Denmark,DNK,6/23/2022,62.15
Denmark,DNK,6/24/2022,62.16
Denmark,DNK,6/25/2022,62.16
Denmark,DNK,6/26/2022,62.17
Denmark,DNK,6/27/2022,62.19
Denmark,DNK,6/28/2022,62.19
Denmark,DNK,6/29/2022,62.21
Denmark,DNK,6/30/2022,62.22
Denmark,DNK,7/1/2022,62.22
Denmark,DNK,7/2/2022,62.22
Denmark,DNK,7/3/2022,62.23
Denmark,DNK,7/4/2022,62.24
Denmark,DNK,7/5/2022,62.25
Denmark,DNK,7/6/2022,62.26
Denmark,DNK,7/7/2022,62.27
Denmark,DNK,7/8/2022,62.27
Denmark,DNK,7/9/2022,62.27
Denmark,DNK,7/10/2022,62.28
Denmark,DNK,7/11/2022,62.29
Denmark,DNK,7/12/2022,62.29
Denmark,DNK,7/13/2022,62.3
Denmark,DNK,7/14/2022,62.31
Denmark,DNK,7/15/2022,62.31
Denmark,DNK,7/16/2022,62.31
Denmark,DNK,7/17/2022,62.32
Denmark,DNK,7/18/2022,62.32
Denmark,DNK,7/19/2022,62.32
Denmark,DNK,7/20/2022,62.33
Denmark,DNK,7/21/2022,62.33
Denmark,DNK,7/22/2022,62.33
Denmark,DNK,7/23/2022,62.34
Denmark,DNK,7/24/2022,62.34
Denmark,DNK,7/25/2022,62.34
Denmark,DNK,7/26/2022,62.35
Denmark,DNK,7/27/2022,62.35
Denmark,DNK,7/28/2022,62.35
Denmark,DNK,7/29/2022,62.36
Denmark,DNK,7/30/2022,62.36
Denmark,DNK,7/31/2022,62.36
Denmark,DNK,8/1/2022,62.36
Denmark,DNK,8/2/2022,62.36
Denmark,DNK,8/3/2022,62.37
Denmark,DNK,8/4/2022,62.37
Denmark,DNK,8/5/2022,62.37
Denmark,DNK,8/6/2022,62.37
Denmark,DNK,8/7/2022,62.38
Denmark,DNK,8/8/2022,62.38
Denmark,DNK,8/9/2022,62.38
Denmark,DNK,8/10/2022,62.38
Denmark,DNK,8/11/2022,62.39
Denmark,DNK,8/12/2022,62.39
Denmark,DNK,8/13/2022,62.39
Denmark,DNK,8/14/2022,62.39
Denmark,DNK,8/15/2022,62.39
Denmark,DNK,8/16/2022,62.39
Denmark,DNK,8/17/2022,62.4
Denmark,DNK,8/18/2022,62.4
Dominica,DMA,3/30/2022,5.04
Dominica,DMA,4/1/2022,5.04
Dominica,DMA,4/8/2022,5.04
Dominica,DMA,4/15/2022,5.04
Dominica,DMA,4/22/2022,5.04
Dominica,DMA,4/29/2022,5.04
Dominica,DMA,5/6/2022,5.04
Dominica,DMA,5/13/2022,5.04
Dominica,DMA,5/20/2022,5.04
Dominica,DMA,5/27/2022,5.04
Dominica,DMA,6/3/2022,5.04
Dominica,DMA,6/10/2022,5.04
Dominica,DMA,6/15/2022,5.04
Dominica,DMA,6/22/2022,5.04
Dominica,DMA,6/24/2022,5.04
Dominica,DMA,6/30/2022,5.04
Dominica,DMA,8/5/2022,5.51
Dominican Republic,DOM,7/3/2021,0.05
Dominican Republic,DOM,7/4/2021,0.07
Dominican Republic,DOM,7/5/2021,0.13
Dominican Republic,DOM,7/6/2021,0.23
Dominican Republic,DOM,7/7/2021,0.34
Dominican Republic,DOM,7/8/2021,0.48
Dominican Republic,DOM,7/9/2021,0.64
Dominican Republic,DOM,7/10/2021,0.72
Dominican Republic,DOM,7/11/2021,0.77
Dominican Republic,DOM,7/12/2021,0.93
Dominican Republic,DOM,7/13/2021,1.11
Dominican Republic,DOM,7/14/2021,1.27
Dominican Republic,DOM,7/15/2021,1.43
Dominican Republic,DOM,7/16/2021,1.56
Dominican Republic,DOM,7/17/2021,1.68
Dominican Republic,DOM,7/18/2021,1.71
Dominican Republic,DOM,7/19/2021,1.85
Dominican Republic,DOM,7/20/2021,1.99
Dominican Republic,DOM,7/21/2021,2.16
Dominican Republic,DOM,7/22/2021,2.35
Dominican Republic,DOM,7/23/2021,2.52
Dominican Republic,DOM,7/24/2021,2.58
Dominican Republic,DOM,7/25/2021,2.6
Dominican Republic,DOM,7/26/2021,2.74
Dominican Republic,DOM,7/27/2021,2.92
Dominican Republic,DOM,7/28/2021,3.1
Dominican Republic,DOM,7/29/2021,3.25
Dominican Republic,DOM,7/30/2021,3.38
Dominican Republic,DOM,7/31/2021,3.43
Dominican Republic,DOM,8/1/2021,3.45
Dominican Republic,DOM,8/2/2021,3.57
Dominican Republic,DOM,8/3/2021,3.71
Dominican Republic,DOM,8/4/2021,3.85
Dominican Republic,DOM,8/5/2021,3.99
Dominican Republic,DOM,8/6/2021,4.1
Dominican Republic,DOM,8/7/2021,4.15
Dominican Republic,DOM,8/8/2021,4.17
Dominican Republic,DOM,8/9/2021,4.29
Dominican Republic,DOM,8/10/2021,4.42
Dominican Republic,DOM,8/11/2021,4.49
Dominican Republic,DOM,8/12/2021,4.54
Dominican Republic,DOM,8/13/2021,4.63
Dominican Republic,DOM,8/14/2021,4.67
Dominican Republic,DOM,8/15/2021,4.69
Dominican Republic,DOM,8/16/2021,4.7
Dominican Republic,DOM,8/17/2021,4.79
Dominican Republic,DOM,8/18/2021,4.91
Dominican Republic,DOM,8/19/2021,5.03
Dominican Republic,DOM,8/20/2021,5.14
Dominican Republic,DOM,8/21/2021,5.19
Dominican Republic,DOM,8/22/2021,5.21
Dominican Republic,DOM,8/23/2021,5.32
Dominican Republic,DOM,8/24/2021,5.44
Dominican Republic,DOM,8/25/2021,5.57
Dominican Republic,DOM,8/26/2021,5.7
Dominican Republic,DOM,8/27/2021,5.82
Dominican Republic,DOM,8/28/2021,5.86
Dominican Republic,DOM,8/29/2021,5.88
Dominican Republic,DOM,8/30/2021,5.98
Dominican Republic,DOM,8/31/2021,6.1
Dominican Republic,DOM,9/1/2021,6.21
Dominican Republic,DOM,9/2/2021,6.34
Dominican Republic,DOM,9/3/2021,6.45
Dominican Republic,DOM,9/4/2021,6.49
Dominican Republic,DOM,9/5/2021,6.5
Dominican Republic,DOM,9/6/2021,6.6
Dominican Republic,DOM,9/7/2021,6.72
Dominican Republic,DOM,9/8/2021,6.84
Dominican Republic,DOM,9/9/2021,6.93
Dominican Republic,DOM,9/10/2021,7.03
Dominican Republic,DOM,9/11/2021,7.06
Dominican Republic,DOM,9/12/2021,7.07
Dominican Republic,DOM,9/13/2021,7.16
Dominican Republic,DOM,9/14/2021,7.25
Dominican Republic,DOM,9/15/2021,7.34
Dominican Republic,DOM,9/16/2021,7.43
Dominican Republic,DOM,9/17/2021,7.53
Dominican Republic,DOM,9/18/2021,7.57
Dominican Republic,DOM,9/19/2021,7.58
Dominican Republic,DOM,9/20/2021,7.68
Dominican Republic,DOM,9/21/2021,7.79
Dominican Republic,DOM,9/22/2021,7.89
Dominican Republic,DOM,9/23/2021,8
Dominican Republic,DOM,9/24/2021,8.03
Dominican Republic,DOM,9/25/2021,8.07
Dominican Republic,DOM,9/26/2021,8.09
Dominican Republic,DOM,9/27/2021,8.17
Dominican Republic,DOM,9/28/2021,8.27
Dominican Republic,DOM,9/29/2021,8.37
Dominican Republic,DOM,9/30/2021,8.48
Dominican Republic,DOM,10/1/2021,8.57
Dominican Republic,DOM,10/2/2021,8.61
Dominican Republic,DOM,10/3/2021,8.62
Dominican Republic,DOM,10/4/2021,8.69
Dominican Republic,DOM,10/5/2021,8.8
Dominican Republic,DOM,10/6/2021,8.9
Dominican Republic,DOM,10/7/2021,9
Dominican Republic,DOM,10/8/2021,9.08
Dominican Republic,DOM,10/9/2021,9.13
Dominican Republic,DOM,10/10/2021,9.15
Dominican Republic,DOM,10/11/2021,9.27
Dominican Republic,DOM,10/12/2021,9.4
Dominican Republic,DOM,10/13/2021,9.55
Dominican Republic,DOM,10/14/2021,9.7
Dominican Republic,DOM,10/15/2021,9.83
Dominican Republic,DOM,10/16/2021,9.89
Dominican Republic,DOM,10/17/2021,9.91
Dominican Republic,DOM,10/18/2021,10.05
Dominican Republic,DOM,10/19/2021,10.17
Dominican Republic,DOM,10/20/2021,10.31
Dominican Republic,DOM,10/21/2021,10.44
Dominican Republic,DOM,10/22/2021,10.55
Dominican Republic,DOM,10/23/2021,10.59
Dominican Republic,DOM,10/24/2021,10.61
Dominican Republic,DOM,10/25/2021,10.69
Dominican Republic,DOM,10/26/2021,10.78
Dominican Republic,DOM,10/27/2021,10.86
Dominican Republic,DOM,10/28/2021,10.92
Dominican Republic,DOM,10/29/2021,10.97
Dominican Republic,DOM,10/30/2021,11
Dominican Republic,DOM,10/31/2021,11.01
Dominican Republic,DOM,11/1/2021,11.06
Dominican Republic,DOM,11/2/2021,11.12
Dominican Republic,DOM,11/3/2021,11.17
Dominican Republic,DOM,11/4/2021,11.23
Dominican Republic,DOM,11/5/2021,11.27
Dominican Republic,DOM,11/6/2021,11.28
Dominican Republic,DOM,11/7/2021,11.29
Dominican Republic,DOM,11/8/2021,11.34
Dominican Republic,DOM,11/9/2021,11.38
Dominican Republic,DOM,11/10/2021,11.43
Dominican Republic,DOM,11/11/2021,11.47
Dominican Republic,DOM,11/12/2021,11.51
Dominican Republic,DOM,11/13/2021,11.53
Dominican Republic,DOM,11/14/2021,11.53
Dominican Republic,DOM,11/15/2021,11.57
Dominican Republic,DOM,11/16/2021,11.62
Dominican Republic,DOM,11/17/2021,11.66
Dominican Republic,DOM,11/19/2021,11.73
Dominican Republic,DOM,11/20/2021,11.75
Dominican Republic,DOM,11/21/2021,11.76
Dominican Republic,DOM,11/22/2021,11.8
Dominican Republic,DOM,11/23/2021,11.84
Dominican Republic,DOM,11/24/2021,11.88
Dominican Republic,DOM,11/25/2021,11.92
Dominican Republic,DOM,11/26/2021,11.94
Dominican Republic,DOM,11/27/2021,11.96
Dominican Republic,DOM,11/28/2021,11.96
Dominican Republic,DOM,11/29/2021,12
Dominican Republic,DOM,11/30/2021,12.05
Dominican Republic,DOM,12/1/2021,12.09
Dominican Republic,DOM,12/2/2021,12.13
Dominican Republic,DOM,12/3/2021,12.18
Dominican Republic,DOM,12/4/2021,12.2
Dominican Republic,DOM,12/5/2021,12.21
Dominican Republic,DOM,12/6/2021,12.25
Dominican Republic,DOM,12/7/2021,12.3
Dominican Republic,DOM,12/8/2021,12.34
Dominican Republic,DOM,12/10/2021,12.41
Dominican Republic,DOM,12/11/2021,12.42
Dominican Republic,DOM,12/12/2021,12.43
Dominican Republic,DOM,12/13/2021,12.45
Dominican Republic,DOM,12/14/2021,12.49
Dominican Republic,DOM,12/15/2021,12.52
Dominican Republic,DOM,12/16/2021,12.54
Dominican Republic,DOM,12/17/2021,12.57
Dominican Republic,DOM,12/18/2021,12.59
Dominican Republic,DOM,12/19/2021,12.59
Dominican Republic,DOM,12/20/2021,12.62
Dominican Republic,DOM,12/22/2021,12.69
Dominican Republic,DOM,12/23/2021,12.7
Dominican Republic,DOM,12/24/2021,12.71
Dominican Republic,DOM,12/27/2021,12.74
Dominican Republic,DOM,12/28/2021,12.83
Dominican Republic,DOM,12/29/2021,12.93
Dominican Republic,DOM,12/30/2021,13.01
Dominican Republic,DOM,12/31/2021,13.03
Dominican Republic,DOM,1/1/2022,13.03
Dominican Republic,DOM,1/2/2022,13.04
Dominican Republic,DOM,1/3/2022,13.16
Dominican Republic,DOM,1/4/2022,13.31
Dominican Republic,DOM,1/5/2022,13.46
Dominican Republic,DOM,1/6/2022,13.6
Dominican Republic,DOM,1/7/2022,13.72
Dominican Republic,DOM,1/8/2022,13.78
Dominican Republic,DOM,1/9/2022,13.8
Dominican Republic,DOM,1/10/2022,13.83
Dominican Republic,DOM,1/11/2022,13.99
Dominican Republic,DOM,1/12/2022,14.15
Dominican Republic,DOM,1/13/2022,14.33
Dominican Republic,DOM,1/14/2022,14.48
Dominican Republic,DOM,1/15/2022,14.53
Dominican Republic,DOM,1/16/2022,14.55
Dominican Republic,DOM,1/17/2022,14.71
Dominican Republic,DOM,1/18/2022,14.91
Dominican Republic,DOM,1/20/2022,15.32
Dominican Republic,DOM,1/21/2022,15.36
Dominican Republic,DOM,1/22/2022,15.42
Dominican Republic,DOM,1/23/2022,15.45
Dominican Republic,DOM,1/24/2022,15.49
Dominican Republic,DOM,1/25/2022,15.73
Dominican Republic,DOM,1/26/2022,16.03
Dominican Republic,DOM,1/27/2022,16.39
Dominican Republic,DOM,1/28/2022,16.83
Dominican Republic,DOM,1/29/2022,17.03
Dominican Republic,DOM,1/30/2022,17.16
Dominican Republic,DOM,1/31/2022,17.53
Dominican Republic,DOM,2/2/2022,18.14
Dominican Republic,DOM,2/3/2022,18.34
Dominican Republic,DOM,2/4/2022,18.51
Dominican Republic,DOM,2/5/2022,18.58
Dominican Republic,DOM,2/6/2022,18.61
Dominican Republic,DOM,2/7/2022,18.76
Dominican Republic,DOM,2/8/2022,18.91
Dominican Republic,DOM,2/9/2022,19.05
Dominican Republic,DOM,2/10/2022,19.17
Dominican Republic,DOM,2/11/2022,19.29
Dominican Republic,DOM,2/12/2022,19.34
Dominican Republic,DOM,2/13/2022,19.36
Dominican Republic,DOM,2/14/2022,19.43
Dominican Republic,DOM,2/15/2022,19.52
Dominican Republic,DOM,2/16/2022,19.63
Dominican Republic,DOM,2/17/2022,19.68
Dominican Republic,DOM,2/18/2022,19.71
Dominican Republic,DOM,2/19/2022,19.73
Dominican Republic,DOM,2/20/2022,19.73
Dominican Republic,DOM,2/21/2022,19.76
Dominican Republic,DOM,2/22/2022,19.79
Dominican Republic,DOM,2/23/2022,19.83
Dominican Republic,DOM,2/24/2022,19.86
Dominican Republic,DOM,2/25/2022,19.89
Dominican Republic,DOM,2/26/2022,19.9
Dominican Republic,DOM,2/27/2022,19.9
Dominican Republic,DOM,2/28/2022,19.93
Dominican Republic,DOM,3/3/2022,20.03
Dominican Republic,DOM,3/7/2022,20.09
Dominican Republic,DOM,3/8/2022,20.13
Dominican Republic,DOM,3/9/2022,20.16
Dominican Republic,DOM,3/10/2022,20.25
Dominican Republic,DOM,3/12/2022,20.28
Dominican Republic,DOM,3/13/2022,20.29
Dominican Republic,DOM,3/14/2022,20.33
Dominican Republic,DOM,3/16/2022,20.36
Dominican Republic,DOM,3/17/2022,20.39
Dominican Republic,DOM,3/18/2022,20.42
Dominican Republic,DOM,3/19/2022,20.45
Dominican Republic,DOM,3/20/2022,20.47
Dominican Republic,DOM,3/21/2022,20.47
Dominican Republic,DOM,3/22/2022,20.5
Dominican Republic,DOM,3/23/2022,20.55
Dominican Republic,DOM,3/25/2022,20.57
Dominican Republic,DOM,3/26/2022,20.61
Dominican Republic,DOM,3/28/2022,20.61
Dominican Republic,DOM,3/29/2022,20.63
Dominican Republic,DOM,3/30/2022,20.67
Dominican Republic,DOM,4/3/2022,20.7
Dominican Republic,DOM,4/4/2022,20.71
Dominican Republic,DOM,4/5/2022,20.74
Dominican Republic,DOM,4/7/2022,20.75
Dominican Republic,DOM,4/8/2022,20.77
Dominican Republic,DOM,4/9/2022,20.78
Dominican Republic,DOM,4/10/2022,20.79
Dominican Republic,DOM,4/11/2022,20.81
Dominican Republic,DOM,4/13/2022,20.84
Dominican Republic,DOM,4/14/2022,20.85
Dominican Republic,DOM,4/18/2022,20.86
Dominican Republic,DOM,4/19/2022,20.87
Dominican Republic,DOM,4/20/2022,20.88
Dominican Republic,DOM,4/22/2022,20.9
Dominican Republic,DOM,4/23/2022,20.9
Dominican Republic,DOM,4/24/2022,20.9
Dominican Republic,DOM,4/25/2022,20.91
Dominican Republic,DOM,4/26/2022,20.91
Dominican Republic,DOM,4/27/2022,20.92
Dominican Republic,DOM,4/28/2022,20.92
Dominican Republic,DOM,4/29/2022,20.93
Dominican Republic,DOM,4/30/2022,20.93
Dominican Republic,DOM,5/1/2022,20.93
Dominican Republic,DOM,5/2/2022,20.93
Dominican Republic,DOM,5/3/2022,20.94
Dominican Republic,DOM,5/4/2022,20.94
Dominican Republic,DOM,5/5/2022,20.95
Dominican Republic,DOM,5/6/2022,20.95
Dominican Republic,DOM,5/7/2022,20.95
Dominican Republic,DOM,5/8/2022,20.96
Dominican Republic,DOM,5/9/2022,20.96
Dominican Republic,DOM,5/10/2022,20.97
Dominican Republic,DOM,5/11/2022,20.97
Dominican Republic,DOM,5/12/2022,20.98
Dominican Republic,DOM,5/13/2022,20.99
Dominican Republic,DOM,5/14/2022,20.99
Dominican Republic,DOM,5/15/2022,20.99
Dominican Republic,DOM,5/16/2022,21
Dominican Republic,DOM,5/17/2022,21.01
Dominican Republic,DOM,5/18/2022,21.02
Dominican Republic,DOM,5/19/2022,21.03
Dominican Republic,DOM,5/20/2022,21.04
Dominican Republic,DOM,5/21/2022,21.04
Dominican Republic,DOM,5/22/2022,21.04
Dominican Republic,DOM,5/23/2022,21.05
Dominican Republic,DOM,5/24/2022,21.06
Dominican Republic,DOM,5/25/2022,21.07
Dominican Republic,DOM,5/26/2022,21.08
Dominican Republic,DOM,5/27/2022,21.09
Dominican Republic,DOM,5/28/2022,21.09
Dominican Republic,DOM,5/29/2022,21.1
Dominican Republic,DOM,5/30/2022,21.11
Dominican Republic,DOM,5/31/2022,21.12
Dominican Republic,DOM,6/1/2022,21.13
Dominican Republic,DOM,6/2/2022,21.14
Dominican Republic,DOM,6/4/2022,21.16
Dominican Republic,DOM,6/5/2022,21.16
Dominican Republic,DOM,6/6/2022,21.18
Dominican Republic,DOM,6/7/2022,21.19
Dominican Republic,DOM,6/8/2022,21.2
Dominican Republic,DOM,6/9/2022,21.22
Dominican Republic,DOM,6/10/2022,21.23
Dominican Republic,DOM,6/11/2022,21.23
Dominican Republic,DOM,6/12/2022,21.24
Dominican Republic,DOM,6/13/2022,21.25
Dominican Republic,DOM,6/14/2022,21.26
Dominican Republic,DOM,6/15/2022,21.28
Dominican Republic,DOM,6/16/2022,21.28
Dominican Republic,DOM,6/17/2022,21.29
Dominican Republic,DOM,6/18/2022,21.3
Dominican Republic,DOM,6/19/2022,21.3
Dominican Republic,DOM,6/20/2022,21.31
Dominican Republic,DOM,6/21/2022,21.32
Dominican Republic,DOM,6/22/2022,21.34
Dominican Republic,DOM,6/23/2022,21.35
Dominican Republic,DOM,6/24/2022,21.36
Dominican Republic,DOM,6/25/2022,21.37
Dominican Republic,DOM,6/26/2022,21.37
Dominican Republic,DOM,6/27/2022,21.38
Dominican Republic,DOM,6/28/2022,21.4
Dominican Republic,DOM,6/29/2022,21.41
Dominican Republic,DOM,6/30/2022,21.42
Dominican Republic,DOM,7/1/2022,21.43
Dominican Republic,DOM,7/2/2022,21.44
Dominican Republic,DOM,7/3/2022,21.44
Dominican Republic,DOM,7/4/2022,21.45
Dominican Republic,DOM,7/5/2022,21.47
Dominican Republic,DOM,7/6/2022,21.48
Dominican Republic,DOM,7/8/2022,21.5
Dominican Republic,DOM,7/9/2022,21.51
Dominican Republic,DOM,7/10/2022,21.51
Dominican Republic,DOM,7/11/2022,21.53
Dominican Republic,DOM,7/12/2022,21.54
Dominican Republic,DOM,7/13/2022,21.55
Dominican Republic,DOM,7/14/2022,21.56
Dominican Republic,DOM,7/15/2022,21.58
Dominican Republic,DOM,7/16/2022,21.58
Dominican Republic,DOM,7/17/2022,21.58
Dominican Republic,DOM,7/18/2022,21.6
Dominican Republic,DOM,7/19/2022,21.61
Dominican Republic,DOM,7/20/2022,21.62
Dominican Republic,DOM,7/21/2022,21.63
Dominican Republic,DOM,7/23/2022,21.65
Dominican Republic,DOM,7/24/2022,21.65
Dominican Republic,DOM,7/25/2022,21.66
Dominican Republic,DOM,7/26/2022,21.67
Dominican Republic,DOM,7/27/2022,21.68
Dominican Republic,DOM,8/1/2022,21.73
Dominican Republic,DOM,8/2/2022,21.74
Dominican Republic,DOM,8/3/2022,21.75
Dominican Republic,DOM,8/4/2022,21.76
Dominican Republic,DOM,8/5/2022,21.77
Dominican Republic,DOM,8/6/2022,21.77
Dominican Republic,DOM,8/7/2022,21.78
Dominican Republic,DOM,8/8/2022,21.79
Dominican Republic,DOM,8/9/2022,21.8
Dominican Republic,DOM,8/10/2022,21.81
Dominican Republic,DOM,8/11/2022,21.82
Dominican Republic,DOM,8/12/2022,21.83
Dominican Republic,DOM,8/13/2022,21.84
Dominican Republic,DOM,8/14/2022,21.84
Dominican Republic,DOM,8/15/2022,21.85
Dominican Republic,DOM,8/16/2022,21.86
Dominican Republic,DOM,8/17/2022,21.87
Dominican Republic,DOM,8/18/2022,21.87
Dominican Republic,DOM,8/19/2022,21.88
Ecuador,ECU,10/20/2021,0.03
Ecuador,ECU,10/21/2021,0.06
Ecuador,ECU,10/22/2021,0.09
Ecuador,ECU,10/23/2021,0.1
Ecuador,ECU,10/24/2021,0.11
Ecuador,ECU,10/25/2021,0.13
Ecuador,ECU,10/26/2021,0.18
Ecuador,ECU,10/27/2021,0.24
Ecuador,ECU,10/28/2021,0.29
Ecuador,ECU,10/29/2021,0.32
Ecuador,ECU,10/30/2021,0.33
Ecuador,ECU,10/31/2021,0.33
Ecuador,ECU,11/1/2021,0.33
Ecuador,ECU,11/2/2021,0.34
Ecuador,ECU,11/3/2021,0.34
Ecuador,ECU,11/4/2021,0.39
Ecuador,ECU,11/5/2021,0.48
Ecuador,ECU,11/6/2021,0.5
Ecuador,ECU,11/7/2021,0.51
Ecuador,ECU,11/8/2021,0.59
Ecuador,ECU,11/9/2021,0.66
Ecuador,ECU,11/10/2021,0.74
Ecuador,ECU,11/11/2021,0.82
Ecuador,ECU,11/12/2021,0.9
Ecuador,ECU,11/13/2021,0.92
Ecuador,ECU,11/14/2021,0.93
Ecuador,ECU,11/15/2021,1.03
Ecuador,ECU,11/16/2021,1.12
Ecuador,ECU,11/17/2021,1.26
Ecuador,ECU,11/18/2021,1.38
Ecuador,ECU,11/19/2021,1.47
Ecuador,ECU,11/20/2021,1.52
Ecuador,ECU,11/21/2021,1.55
Ecuador,ECU,11/22/2021,1.66
Ecuador,ECU,11/23/2021,1.77
Ecuador,ECU,11/24/2021,1.86
Ecuador,ECU,11/25/2021,1.95
Ecuador,ECU,11/26/2021,2.04
Ecuador,ECU,11/27/2021,2.09
Ecuador,ECU,11/28/2021,2.12
Ecuador,ECU,11/29/2021,2.24
Ecuador,ECU,11/30/2021,2.36
Ecuador,ECU,12/1/2021,2.54
Ecuador,ECU,12/2/2021,2.72
Ecuador,ECU,12/3/2021,2.88
Ecuador,ECU,12/4/2021,2.95
Ecuador,ECU,12/5/2021,2.99
Ecuador,ECU,12/6/2021,3.14
Ecuador,ECU,12/7/2021,3.31
Ecuador,ECU,12/8/2021,3.46
Ecuador,ECU,12/9/2021,3.6
Ecuador,ECU,12/10/2021,3.75
Ecuador,ECU,12/11/2021,3.81
Ecuador,ECU,12/12/2021,3.87
Ecuador,ECU,12/13/2021,3.99
Ecuador,ECU,12/14/2021,4.11
Ecuador,ECU,12/15/2021,4.5
Ecuador,ECU,12/16/2021,4.65
Ecuador,ECU,12/17/2021,4.8
Ecuador,ECU,12/18/2021,4.87
Ecuador,ECU,12/19/2021,4.92
Ecuador,ECU,12/20/2021,5.07
Ecuador,ECU,12/21/2021,5.21
Ecuador,ECU,12/22/2021,5.39
Ecuador,ECU,12/23/2021,5.56
Ecuador,ECU,12/24/2021,5.58
Ecuador,ECU,12/25/2021,5.61
Ecuador,ECU,12/26/2021,5.63
